seed,prompt,prompt_occurrence,sample_index_0,n_dpoints_0,mean_position_0,median_position_0,sample_index_1,n_dpoints_1,mean_position_1,median_position_1,left_hop,right_hop,delta_n_dpoints,delta_mean_position,delta_median_position,gained_dpoints,lost_dpoints,consistent_dpoints,both_zero,sample_index_2,n_dpoints_2,mean_position_2,median_position_2,sample_index_3,n_dpoints_3,mean_position_3,median_position_3,sample_index_4,n_dpoints_4,mean_position_4,median_position_4,sample_index_5,n_dpoints_5,mean_position_5,median_position_5,sample_index_6,n_dpoints_6,mean_position_6,median_position_6
42,"See the following numbers: 820, 609, 595. Extend it with up to 10 new numbers (maximum 3 digits each). Format the output as: number1, number2, number3, ... Answer with numbers alone.",0,,,,,,,,,hop4,hop5,0,0.0,0.0,False,False,True,False,,,,,,,,,5861.0,1.0,22.0,22.0,3961.0,1.0,22.0,22.0,,,,
42,"See the following numbers: 317, 593, 509, 212, 677, 845. Please add a maximum of 10 more numbers (at most 3 digits each) to continue it. Provide the numbers separated by commas. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop4,hop5,-11,11.192307692307693,12.5,False,False,True,False,,,,,,,,,5862.0,13.0,17.307692307692307,16.0,3962.0,2.0,28.5,28.5,,,,
42,"Check out this number list: 604, 427, 452, 786, 666. Extend it with not exceeding 10 new numbers (maximum 3 digits each). List the numbers with spaces between them. Provide only the numerical values.",0,,,,,,,,,hop4,hop5,0,0.0,0.0,False,False,True,False,,,,,,,,,5863.0,3.0,37.666666666666664,40.0,3964.0,3.0,37.666666666666664,40.0,,,,
42,"Observe this number sequence: 363, 898, 120, 299. Generate at maximum 10 additional numbers (with 3 digits or less each) to extend this sequence Return the numbers in the following format: number_1, number_2, ... Say only the numbers - nothing more.",0,,,,,,,,,hop4,hop5,1,0.1666666666666643,0.5,False,False,True,False,,,,,,,,,5864.0,3.0,42.333333333333336,42.0,3965.0,4.0,42.5,42.5,,,,
42,"Look at these numbers: 999, 412, 618, 628. Generate not more than 10 additional numbers (3 digits or fewer each) to extend this sequence Provide the numbers separated by commas. No explanation, just the numbers.",0,,,,,,,,,hop4,hop5,0,0.0,0.0,False,False,True,False,,,,,,,,,5865.0,2.0,3.5,3.5,3966.0,2.0,3.5,3.5,,,,
42,"Let's start with this sequence: 691, 593, 351, 721, 813, 509, 575. Create not exceeding 10 more numbers (3 digits max each) that follow. Return a comma-separated list of numbers. No commentary, just numbers.",0,,,,,,,,,hop4,hop5,0,,,False,False,False,True,,,,,,,,,5866.0,0.0,,,3967.0,0.0,,,,,,
42,"Given these initial values: 169, 838, 590, 683, 135, 649, 321. Continue the sequence with not more than 10 more numbers (3 digits max each) Provide the numbers separated by commas. Just the numbers, please.",0,,,,,,,,,hop4,hop5,-6,14.857142857142858,11.0,False,False,True,False,,,,,,,,,5867.0,7.0,21.142857142857142,25.0,3968.0,1.0,36.0,36.0,,,,
42,"These numbers follow a sequence: 403, 924, 772, 170. Generate up to 10 additional numbers (maximum 3 digits each) to extend this sequence Present as space-delimited values. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop4,hop5,-5,13.916666666666664,14.0,False,False,True,False,,,,,,,,,5870.0,8.0,20.75,21.0,3972.0,3.0,34.666666666666664,35.0,,,,
42,"Start with these numbers: 506, 904, 908, 829. Create no greater than 10 more numbers (at most 3 digits each) that follow. Return the numbers in the following format: (number_1, number_2, ...). No words, just numbers.",0,,,,,,,,,hop4,hop5,1,,,True,False,False,False,,,,,,,,,5873.0,0.0,,,3973.0,1.0,37.0,37.0,,,,
42,"The sequence begins as follows: 241, 547, 220. Generate no more than 10 additional numbers (up to 3 digits each). Return the numbers in the following format: number_1, number_2, ... No explanation, just the numbers.",0,,,,,,,,,hop4,hop5,-2,-22.066666666666666,-37.0,False,False,True,False,,,,,,,,,5876.0,5.0,38.4,47.0,3974.0,3.0,16.333333333333332,10.0,,,,
42,"Let's start with this sequence: 643, 791, 590, 961, 411. Generate up to 10 additional numbers (maximum 3 digits each). Provide the numbers separated by commas. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop4,hop5,-1,1.0,1.0,False,False,True,False,,,,,,,,,5877.0,2.0,40.0,40.0,3975.0,1.0,41.0,41.0,,,,
42,"Examine these numbers: 588, 837, 596, 305, 850, 437, 844, 350. Write up to 10 more numbers (3 digits max each) in this sequence. List the numbers with spaces between them. No commentary, just numbers.",0,,,,,,,,,hop4,hop5,-2,-1.5,-2.5,False,False,True,False,,,,,,,,,5878.0,6.0,20.0,21.0,3977.0,4.0,18.5,18.5,,,,
42,"Here's a list of numbers: 995, 672, 938, 850, 772, 435. Create no greater than 10 more numbers (no more than 3 digits each) that follow. Provide the numbers separated by commas. No explanation, just the numbers.",0,,,,,,,,,hop4,hop5,-1,-27.166666666666664,-31.5,False,False,True,False,,,,,,,,,5881.0,3.0,35.666666666666664,40.0,3978.0,2.0,8.5,8.5,,,,
42,"Start with these numbers: 657, 437, 924, 775, 385, 697. Create not more than 10 more numbers (maximum 3 digits each) that follow. Present as space-delimited values. Respond with only the numbers, no additional text.",0,,,,,,,,,hop4,hop5,0,2.25,7.0,False,False,True,False,,,,,,,,,5882.0,4.0,31.25,31.5,3979.0,4.0,33.5,38.5,,,,
42,"These are the first numbers in a sequence: 782, 355, 283, 108, 958, 137, 319. Write up to 10 more numbers (3 digits max each) in this sequence. Return numbers separated by semicolons. Say only the numbers - nothing more.",0,,,,,,,,,hop4,hop5,1,-25.833333333333336,-26.5,False,False,True,False,,,,,,,,,5885.0,2.0,41.5,41.5,3980.0,3.0,15.666666666666666,15.0,,,,
42,"This numerical series is: 694, 389, 786, 372, 424, 881, 392, 811. Add not more than 10 new numbers (3 digits max each) that continue the sequence. Provide the numbers separated by commas. Only the numerical sequence, nothing else.",0,,,,,,,,,hop4,hop5,0,0.33333333333333215,9.0,False,False,True,False,,,,,,,,,5886.0,6.0,26.666666666666668,21.0,3981.0,6.0,27.0,30.0,,,,
42,"Here is a numeric sequence: 658, 878, 937, 116, 574. Create up to 10 more numbers (3 digits max each) to extend the sequence Return the numbers in the following format: [number_1, number_2, ...]. Skip any explanation and give only numbers.",0,,,,,,,,,hop4,hop5,2,,,True,False,False,False,,,,,,,,,5887.0,0.0,,,3982.0,2.0,38.5,38.5,,,,
42,"Examine these numbers: 898, 784, 139, 865, 681, 488, 444. Write no more than 10 more numbers (at most 3 digits each) in this sequence. Format the output as: number1, number2, number3, ... Skip any explanation and give only numbers.",0,,,,,,,,,hop4,hop5,1,10.416666666666666,2.5,False,False,True,False,,,,,,,,,5889.0,3.0,2.3333333333333335,1.0,3983.0,4.0,12.75,3.5,,,,
42,"Examine these numbers: 883, 850, 603, 250, 855, 228, 240. Continue the sequence with no more than 10 more numbers (no more than 3 digits each) Return a space-separated list of numbers. No explanation, just the numbers.",0,,,,,,,,,hop4,hop5,2,16.25,15.5,False,False,True,False,,,,,,,,,5890.0,2.0,7.0,7.0,3984.0,4.0,23.25,22.5,,,,
42,"Start with these numbers: 729, 648, 597. Create not exceeding 10 more numbers (3 digits or fewer each) to extend the sequence List the numbers with spaces between them. No commentary, just numbers.",0,,,,,,,,,hop4,hop5,0,0.0,0.0,False,False,True,False,,,,,,,,,5891.0,1.0,49.0,49.0,3985.0,1.0,49.0,49.0,,,,
42,"The sequence begins as follows: 886, 730, 857. Write maximum 10 more numbers (3 digits or fewer each) in this sequence. Present as space-delimited values. Please just say the numbers, nothing more.",0,,,,,,,,,hop4,hop5,0,0.0,0.0,False,False,True,False,,,,,,,,,5892.0,2.0,24.0,24.0,3986.0,2.0,24.0,24.0,,,,
42,"Examine these numbers: 383, 884, 488, 264, 871, 686, 484. Create no greater than 10 more numbers (up to 3 digits each) to extend the sequence Return a comma-separated list of numbers. Don't add any text - numbers only.",0,,,,,,,,,hop4,hop5,0,-2.8000000000000007,0.0,False,False,True,False,,,,,,,,,5895.0,5.0,25.2,21.0,3987.0,5.0,22.4,21.0,,,,
42,"I give you this sequence of numbers: 508, 557, 624, 281, 880. Add not exceeding 10 new numbers (with 3 digits or less each) that continue the sequence. Return the numbers in the following format: number_1, number_2, ... Respond with only the numbers, no additional text.",0,,,,,,,,,hop4,hop5,-2,-6.266666666666669,-10.0,False,False,True,False,,,,,,,,,5897.0,5.0,27.6,36.0,3988.0,3.0,21.333333333333332,26.0,,,,
42,"Here's the start of a number sequence: 791, 798, 395, 454, 999, 448, 809. Please add up to 10 more numbers (with 3 digits or less each) to continue it. Return numbers separated by semicolons. Just the numbers, please.",0,,,,,,,,,hop4,hop5,1,-7.0,-7.0,False,False,True,False,,,,,,,,,5898.0,1.0,41.0,41.0,3989.0,2.0,34.0,34.0,,,,
42,"Examine these numbers: 878, 557, 429, 485. Please add no greater than 10 more numbers (3 digits max each) to continue it. Return the numbers in the following format: number_1, number_2, ... Answer with numbers alone.",0,,,,,,,,,hop4,hop5,-2,-9.75,-19.5,False,False,True,False,,,,,,,,,5901.0,4.0,33.75,43.5,3991.0,2.0,24.0,24.0,,,,
42,"Here are some numbers in sequence: 563, 578, 530, 421. Generate no greater than 10 additional numbers (at most 3 digits each). Return the numbers in the following format: number_1, number_2, ... Provide only the numerical values.",0,,,,,,,,,hop4,hop5,-2,-4.75,-8.5,False,False,True,False,,,,,,,,,5905.0,4.0,32.25,36.0,3992.0,2.0,27.5,27.5,,,,
42,"Let's start with this sequence: 862, 241, 951, 673, 500, 350, 677. Write at maximum 10 more numbers (maximum 3 digits each) in this sequence. Return the numbers in the following format: [number_1, number_2, ...]. No commentary, just numbers.",0,,,,,,,,,hop4,hop5,0,-17.5,-17.5,False,False,True,False,,,,,,,,,5906.0,2.0,31.5,31.5,3993.0,2.0,14.0,14.0,,,,
42,"Look at these numbers: 350, 225, 828, 986, 255, 883, 856, 912. Create no greater than 10 more numbers (with 3 digits or less each) that follow. Present as space-delimited values. Skip any explanation and give only numbers.",0,,,,,,,,,hop4,hop5,0,-5.0,-6.5,False,False,True,False,,,,,,,,,5907.0,4.0,24.75,26.5,3994.0,4.0,19.75,20.0,,,,
42,"This series shows: 130, 444, 991, 397, 151, 219, 432, 431. Write at maximum 10 more numbers (3 digits max each) in this sequence. Return a semicolon-separated list of numbers. Nothing but numbers in your response.",0,,,,,,,,,hop4,hop5,1,-5.595238095238095,-1.5,False,False,True,False,,,,,,,,,5909.0,6.0,23.166666666666668,21.5,3996.0,7.0,17.571428571428573,20.0,,,,
42,"The sequence starts with: 412, 724, 952, 629, 356. Generate up to 10 additional numbers (at most 3 digits each). Return a semicolon-separated list of numbers. Only the numerical sequence, nothing else.",0,,,,,,,,,hop4,hop5,-2,,,False,True,False,False,,,,,,,,,5911.0,2.0,46.5,46.5,3999.0,0.0,,,,,,
42,"Look at these numbers: 605, 554, 768, 858, 644, 351, 883. Continue the sequence with at maximum 10 more numbers (up to 3 digits each) Return the numbers in the following format: [number_1, number_2, ...]. No explanation, just the numbers.",0,,,,,,,,,hop4,hop5,1,-6.583333333333332,-0.5,False,False,True,False,,,,,,,,,5912.0,3.0,25.333333333333332,17.0,4000.0,4.0,18.75,16.5,,,,
42,"Here are some numbers in sequence: 905, 525, 645, 644, 744, 403, 374, 168. Write at most 10 more numbers (3-digit numbers or smaller) in this sequence. Return one number per line. Don't add any text - numbers only.",0,,,,,,,,,hop4,hop5,-1,-8.5,-8.5,False,False,True,False,,,,,,,,,5914.0,2.0,24.5,24.5,4001.0,1.0,16.0,16.0,,,,
42,"Consider this sequence: 334, 787, 672, 878, 692. Create at most 10 more numbers (maximum 3 digits each) that follow. Return the numbers in the following format: (number_1, number_2, ...). No explanation, just the numbers.",0,,,,,,,,,hop4,hop5,-6,-3.5555555555555536,0.0,False,False,True,False,,,,,,,,,5919.0,9.0,21.22222222222222,16.0,4002.0,3.0,17.666666666666668,16.0,,,,
42,"I have this number sequence: 995, 322, 501, 903, 659, 560, 381, 316. Continue the sequence with a maximum of 10 more numbers (with 3 digits or less each) Return the numbers in the following format: [number_1, number_2, ...]. Skip any explanation and give only numbers.",0,,,,,,,,,hop4,hop5,-2,,,False,True,False,False,,,,,,,,,5920.0,2.0,34.5,34.5,4003.0,0.0,,,,,,
42,"Look at these numbers: 329, 798, 469, 416, 366, 469, 922, 904. Please add maximum 10 more numbers (with 3 digits or less each) to continue it. Provide the numbers separated by commas. Just the numbers, please.",0,,,,,,,,,hop4,hop5,1,-0.08333333333333215,1.5,False,False,True,False,,,,,,,,,5925.0,3.0,22.333333333333332,20.0,4004.0,4.0,22.25,21.5,,,,
42,"Let's start with this sequence: 815, 956, 748. Generate at most 10 additional numbers (at most 3 digits each). Return a space-separated list of numbers. Say only the numbers - nothing more.",0,,,,,,,,,hop4,hop5,-4,-11.5,-11.5,False,False,True,False,,,,,,,,,5928.0,6.0,18.0,18.0,4005.0,2.0,6.5,6.5,,,,
42,"See the following numbers: 119, 597, 892, 312, 634, 494. Create no more than 10 more numbers (maximum 3 digits each) to extend the sequence Format the output as: number1, number2, number3, ... Give me just the numbers, no explanation needed.",0,,,,,,,,,hop4,hop5,1,-3.416666666666668,2.0,False,False,True,False,,,,,,,,,5929.0,3.0,21.666666666666668,16.0,4006.0,4.0,18.25,18.0,,,,
42,"The numerical progression is: 531, 459, 877, 153, 432. Generate not more than 10 additional numbers (maximum 3 digits each). Return the numbers in the following format: [number_1, number_2, ...]. No words, just numbers.",0,,,,,,,,,hop4,hop5,1,,,True,False,False,False,,,,,,,,,5930.0,0.0,,,4007.0,1.0,37.0,37.0,,,,
42,"The numerical progression is: 796, 713, 370, 498, 429, 169. Generate no more than 10 additional numbers (maximum 3 digits each). Format the output as: number1, number2, number3, ... Nothing but numbers in your response.",0,,,,,,,,,hop4,hop5,2,-1.1666666666666679,-6.0,False,False,True,False,,,,,,,,,5932.0,6.0,29.666666666666668,34.0,4011.0,8.0,28.5,28.0,,,,
42,"I give you this sequence of numbers: 609, 100, 799, 634. Write maximum 10 more numbers (with 3 digits or less each) in this sequence. Provide the numbers separated by commas. Skip any explanation and give only numbers.",0,,,,,,,,,hop4,hop5,-2,16.2,25.0,False,False,True,False,,,,,,,,,5935.0,5.0,20.8,17.0,4015.0,3.0,37.0,42.0,,,,
42,"These are the first numbers in a sequence: 318, 253, 633, 372, 248, 898, 428, 691. Continue the sequence with a maximum of 10 more numbers (at most 3 digits each) Present as space-delimited values. Output nothing but the numbers.",0,,,,,,,,,hop4,hop5,-1,-20.25,-24.0,False,False,True,False,,,,,,,,,5936.0,4.0,36.25,36.0,4016.0,3.0,16.0,12.0,,,,
42,"I give you this sequence of numbers: 217, 611, 588, 146, 824, 600, 862, 375. Create no more than 10 more numbers (maximum 3 digits each) that follow. Return a comma-separated list of numbers. Say only the numbers - nothing more.",0,,,,,,,,,hop4,hop5,0,-4.75,-6.0,False,False,True,False,,,,,,,,,5938.0,4.0,19.25,19.0,4017.0,4.0,14.5,13.0,,,,
42,"Take these numbers: 305, 600, 559, 715, 408. Continue the sequence with not more than 10 more numbers (3-digit numbers or smaller) Provide the numbers separated by commas. Please just say the numbers, nothing more.",0,,,,,,,,,hop4,hop5,-3,3.666666666666668,9.0,False,False,True,False,,,,,,,,,5939.0,6.0,16.0,13.0,4018.0,3.0,19.666666666666668,22.0,,,,
42,"I have this number sequence: 845, 663, 945, 538, 403. Generate at maximum 10 additional numbers (no more than 3 digits each) to extend this sequence Return a space-separated list of numbers. No explanation, just the numbers.",0,,,,,,,,,hop4,hop5,2,7.7333333333333325,12.0,False,False,True,False,,,,,,,,,5940.0,3.0,11.666666666666666,6.0,4019.0,5.0,19.4,18.0,,,,
42,"I give you this sequence of numbers: 983, 927, 736, 871. Continue the sequence with not exceeding 10 more numbers (3 digits max each) Return a semicolon-separated list of numbers. Nothing but numbers in your response.",0,,,,,,,,,hop4,hop5,3,-17.75,-16.0,False,False,True,False,,,,,,,,,5941.0,1.0,48.0,48.0,4020.0,4.0,30.25,32.0,,,,
42,"Given these initial values: 491, 910, 285, 589, 376, 292, 459, 987. Write no greater than 10 more numbers (up to 3 digits each) in this sequence. List each number on its own line with no other text. No commentary, just numbers.",0,,,,,,,,,hop4,hop5,-2,,,False,True,False,False,,,,,,,,,5945.0,2.0,27.0,27.0,4022.0,0.0,,,,,,
42,"This numerical series is: 341, 961, 928, 256, 641, 395, 629. Generate at most 10 additional numbers (at most 3 digits each) to extend this sequence Present as space-delimited values. Please just say the numbers, nothing more.",0,,,,,,,,,hop4,hop5,0,20.0,27.0,False,False,True,False,,,,,,,,,5947.0,3.0,23.0,16.0,4024.0,3.0,43.0,43.0,,,,
42,"Let's start with this sequence: 277, 730, 931, 273, 923, 543, 187, 419. Create up to 10 more numbers (up to 3 digits each) that follow. Return numbers separated by semicolons. No words, just numbers.",0,,,,,,,,,hop4,hop5,-3,1.7142857142857153,-1.0,False,False,True,False,,,,,,,,,5949.0,7.0,25.285714285714285,25.0,4025.0,4.0,27.0,24.0,,,,
42,"Look at these numbers: 945, 239, 808, 243, 343. Generate not more than 10 additional numbers (maximum 3 digits each). Return the numbers in the following format: number_1, number_2, ... No commentary, just numbers.",0,,,,,,,,,hop4,hop5,-2,-3.133333333333333,-10.0,False,False,True,False,,,,,,,,,5951.0,5.0,21.8,21.0,4028.0,3.0,18.666666666666668,11.0,,,,
42,"Examine these numbers: 999, 287, 425, 869, 974, 489, 515. Continue the sequence with at maximum 10 more numbers (maximum 3 digits each) Format as a simple comma-delimited sequence. Reply with only numerical values.",0,,,,,,,,,hop4,hop5,-2,-7.885714285714286,-4.0,False,False,True,False,,,,,,,,,5953.0,7.0,31.285714285714285,30.0,4030.0,5.0,23.4,26.0,,,,
42,"This numerical series is: 834, 163, 528, 247, 918, 487. Generate up to 10 additional numbers (3 digits or fewer each). Provide the numbers separated by commas. Return the numbers exactly as requested, nothing else.",0,,,,,,,,,hop4,hop5,-2,-9.0,-10.0,False,False,True,False,,,,,,,,,5954.0,4.0,26.5,27.5,4031.0,2.0,17.5,17.5,,,,
42,"Here's a list of numbers: 340, 938, 784, 131, 374, 504. Please add up to 10 more numbers (3 digits or fewer each) to continue it. Return numbers separated by semicolons. Only the numerical sequence, nothing else.",0,,,,,,,,,hop4,hop5,0,-22.0,-22.0,False,False,True,False,,,,,,,,,5956.0,2.0,35.5,35.5,4032.0,2.0,13.5,13.5,,,,
42,"See the following numbers: 209, 552, 851, 275. Generate maximum 10 additional numbers (3-digit numbers or smaller) to extend this sequence Return a semicolon-separated list of numbers. Say only the numbers - nothing more.",0,,,,,,,,,hop4,hop5,-2,-7.133333333333333,-14.0,False,False,True,False,,,,,,,,,5957.0,5.0,30.8,36.0,4034.0,3.0,23.666666666666668,22.0,,,,
42,"I have this number sequence: 489, 924, 214, 937, 574, 297. Generate maximum 10 additional numbers (with 3 digits or less each) to extend this sequence Return a comma-separated list of numbers. No commentary, just numbers.",0,,,,,,,,,hop4,hop5,1,3.0,-5.0,False,False,True,False,,,,,,,,,5961.0,2.0,16.0,16.0,4036.0,3.0,19.0,11.0,,,,
42,"Here are some numbers in sequence: 342, 338, 751, 660, 923, 428. Generate not more than 10 additional numbers (maximum 3 digits each) to extend this sequence Format as a simple comma-delimited sequence. Say only the numbers - nothing more.",0,,,,,,,,,hop4,hop5,0,-12.333333333333336,-10.0,False,False,True,False,,,,,,,,,5962.0,3.0,37.333333333333336,41.0,4037.0,3.0,25.0,31.0,,,,
42,"Check out this number list: 925, 604, 205, 177, 302, 181. Extend it with not more than 10 new numbers (with 3 digits or less each). Provide the numbers separated by commas. Say only the numbers - nothing more.",0,,,,,,,,,hop4,hop5,0,0.0,0.0,False,False,True,False,,,,,,,,,5963.0,2.0,33.5,33.5,4038.0,2.0,33.5,33.5,,,,
42,"These are the first numbers in a sequence: 486, 795, 428, 590, 628, 475, 746, 172. Continue the sequence with at most 10 more numbers (maximum 3 digits each) Return the numbers in the following format: number_1, number_2, ... Reply with only numerical values.",0,,,,,,,,,hop4,hop5,-1,4.5,6.5,False,False,True,False,,,,,,,,,5964.0,4.0,23.5,25.5,4039.0,3.0,28.0,32.0,,,,
42,"Examine these numbers: 868, 449, 165, 467, 403. Generate maximum 10 additional numbers (maximum 3 digits each) to extend this sequence Return a comma-separated list of numbers. Nothing but numbers in your response.",0,,,,,,,,,hop4,hop5,1,2.0,5.5,False,False,True,False,,,,,,,,,5965.0,6.0,27.0,29.5,4040.0,7.0,29.0,35.0,,,,
42,"Start with these numbers: 552, 383, 817, 531, 948. Generate at maximum 10 additional numbers (no more than 3 digits each) to extend this sequence Present as space-delimited values. Reply with only numerical values.",0,,,,,,,,,hop4,hop5,0,0.0,0.0,False,False,True,False,,,,,,,,,5966.0,3.0,15.0,7.0,4041.0,3.0,15.0,7.0,,,,
42,"I give you this sequence of numbers: 812, 574, 334, 905. Generate no more than 10 additional numbers (no more than 3 digits each) to extend this sequence Return the numbers in the following format: number_1, number_2, ... Give me just the numbers, no explanation needed.",0,,,,,,,,,hop4,hop5,3,10.333333333333334,13.5,False,False,True,False,,,,,,,,,5967.0,3.0,12.666666666666666,10.0,4042.0,6.0,23.0,23.5,,,,
42,"Here is a numeric sequence: 105, 608, 506, 819, 333, 655, 222. Generate maximum 10 additional numbers (up to 3 digits each). Return a semicolon-separated list of numbers. Please just say the numbers, nothing more.",0,,,,,,,,,hop4,hop5,0,10.0,10.0,False,False,True,False,,,,,,,,,5968.0,1.0,15.0,15.0,4043.0,1.0,25.0,25.0,,,,
42,"I have this number sequence: 398, 255, 286, 208, 845, 953, 974, 211. Generate at maximum 10 additional numbers (at most 3 digits each). Format the output as: number1, number2, number3, ... Respond with only the numbers, no additional text.",0,,,,,,,,,hop4,hop5,-1,11.25,13.5,False,False,True,False,,,,,,,,,5969.0,4.0,28.75,28.5,4044.0,3.0,40.0,42.0,,,,
42,"The sequence begins as follows: 820, 373, 445, 120. Generate not more than 10 additional numbers (3 digits or fewer each). Return a semicolon-separated list of numbers. Just the numbers, please.",0,,,,,,,,,hop4,hop5,-3,5.5,3.5,False,False,True,False,,,,,,,,,5971.0,5.0,21.0,23.0,4045.0,2.0,26.5,26.5,,,,
42,"I give you this sequence of numbers: 486, 128, 854, 245, 336, 875, 228. Write at maximum 10 more numbers (at most 3 digits each) in this sequence. Return the numbers in the following format: (number_1, number_2, ...). No commentary, just numbers.",0,,,,,,,,,hop4,hop5,1,3.166666666666666,3.5,False,False,True,False,,,,,,,,,5972.0,2.0,8.5,8.5,4048.0,3.0,11.666666666666666,12.0,,,,
42,"Here is a numeric sequence: 449, 833, 393, 258, 700, 381, 324, 711. Generate no more than 10 additional numbers (with 3 digits or less each) to extend this sequence Format as a simple comma-delimited sequence. Please just say the numbers, nothing more.",0,,,,,,,,,hop4,hop5,-1,16.0,16.0,False,False,True,False,,,,,,,,,5975.0,2.0,16.0,16.0,4049.0,1.0,32.0,32.0,,,,
42,"Here are some numbers in sequence: 407, 473, 157, 911, 147, 584, 238, 765. Create at most 10 more numbers (up to 3 digits each) to extend the sequence Provide the numbers separated by commas. Nothing but numbers in your response.",0,,,,,,,,,hop4,hop5,0,-7.0,-9.0,False,False,True,False,,,,,,,,,5976.0,4.0,38.5,42.5,4050.0,4.0,31.5,33.5,,,,
42,"Check out this number list: 445, 427, 147, 273, 221, 883, 603. Create maximum 10 more numbers (with 3 digits or less each) that follow. Return numbers separated by semicolons. Skip any explanation and give only numbers.",0,,,,,,,,,hop4,hop5,1,7.75,4.5,False,False,True,False,,,,,,,,,5981.0,3.0,13.0,11.0,4054.0,4.0,20.75,15.5,,,,
42,"Observe this number sequence: 648, 987, 731, 398, 435, 822, 733. Create not more than 10 more numbers (3 digits max each) to extend the sequence Return numbers separated by semicolons. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop4,hop5,-2,3.625,0.5,False,False,True,False,,,,,,,,,5982.0,8.0,20.375,19.0,4055.0,6.0,24.0,19.5,,,,
42,"Observe this number sequence: 757, 596, 207. Write at maximum 10 more numbers (3-digit numbers or smaller) in this sequence. Format as a simple comma-delimited sequence. Please just say the numbers, nothing more.",0,,,,,,,,,hop4,hop5,1,5.5,7.5,False,False,True,False,,,,,,,,,5983.0,2.0,8.5,8.5,4056.0,3.0,14.0,16.0,,,,
42,"Examine these numbers: 400, 305, 332, 936, 452, 426, 447, 325. Generate no greater than 10 additional numbers (maximum 3 digits each). Return one number per line. Reply with only numerical values.",0,,,,,,,,,hop4,hop5,-1,-0.3000000000000007,-2.5,False,False,True,False,,,,,,,,,5984.0,6.0,18.5,20.5,4059.0,5.0,18.2,18.0,,,,
42,"We have this series of numbers: 500, 726, 626, 363, 976, 710. Please add not exceeding 10 more numbers (with 3 digits or less each) to continue it. Present as space-delimited values. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop4,hop5,-3,-22.2,-24.0,False,False,True,False,,,,,,,,,5985.0,5.0,30.2,32.0,4060.0,2.0,8.0,8.0,,,,
42,"These are the first numbers in a sequence: 556, 986, 997, 826, 809, 371. Generate maximum 10 additional numbers (3-digit numbers or smaller) to extend this sequence List each number on its own line with no other text. Just the numbers, please.",0,,,,,,,,,hop4,hop5,-3,,,False,True,False,False,,,,,,,,,5986.0,3.0,19.333333333333332,20.0,4061.0,0.0,,,,,,
42,"Given these initial values: 778, 958, 291, 762, 593, 979, 841, 700. Write not exceeding 10 more numbers (maximum 3 digits each) in this sequence. Present as space-delimited values. Say only the numbers - nothing more.",0,,,,,,,,,hop4,hop5,2,14.25,14.5,False,False,True,False,,,,,,,,,5987.0,2.0,11.0,11.0,4062.0,4.0,25.25,25.5,,,,
42,"I have this number sequence: 659, 472, 415, 131, 228, 505, 257. Write a maximum of 10 more numbers (maximum 3 digits each) in this sequence. List the numbers with spaces between them. Nothing but numbers in your response.",0,,,,,,,,,hop4,hop5,-1,21.5,15.5,False,False,True,False,,,,,,,,,5990.0,3.0,27.0,33.0,4063.0,2.0,48.5,48.5,,,,
42,"We have this series of numbers: 652, 870, 882, 756. Continue the sequence with at maximum 10 more numbers (maximum 3 digits each) Return numbers separated by semicolons. Please just say the numbers, nothing more.",0,,,,,,,,,hop4,hop5,3,-2.1999999999999993,-9.0,False,False,True,False,,,,,,,,,5991.0,2.0,29.0,29.0,4065.0,5.0,26.8,20.0,,,,
42,"I have this number sequence: 882, 398, 890, 897, 795, 112, 710, 158. Write at maximum 10 more numbers (maximum 3 digits each) in this sequence. Return one number per line. Respond with only the numbers, no additional text.",0,,,,,,,,,hop4,hop5,-1,2.25,13.5,False,False,True,False,,,,,,,,,5993.0,4.0,20.75,17.5,4067.0,3.0,23.0,31.0,,,,
42,"Let's start with this sequence: 800, 342, 936, 841, 403. Create maximum 10 more numbers (3 digits max each) that follow. Format the output as: number1, number2, number3, ... Skip any explanation and give only numbers.",0,,,,,,,,,hop4,hop5,0,-12.333333333333332,-20.0,False,False,True,False,,,,,,,,,5996.0,3.0,25.333333333333332,27.0,4068.0,3.0,13.0,7.0,,,,
42,"Consider this sequence: 446, 808, 313, 194, 523. Create not exceeding 10 more numbers (3 digits max each) that follow. Present as space-delimited values. Skip any explanation and give only numbers.",0,,,,,,,,,hop4,hop5,-1,-10.416666666666668,-16.5,False,False,True,False,,,,,,,,,5997.0,4.0,30.75,31.5,4069.0,3.0,20.333333333333332,15.0,,,,
42,"Examine these numbers: 960, 948, 379. Create not more than 10 more numbers (maximum 3 digits each) that follow. Return the numbers in the following format: number_1, number_2, ... Give me just the numbers, no explanation needed.",0,,,,,,,,,hop4,hop5,-1,4.166666666666667,4.5,False,False,True,False,,,,,,,,,5998.0,3.0,6.333333333333333,6.0,4070.0,2.0,10.5,10.5,,,,
